id,cognome,nome,Altezza,DataNascita,NazioneNascita,LuogoNascita,NazionalitaSportiva,UltimaSquadra,ultimastagione,URLFoto
LAT-MAU-74,Latelli,Maurizio,190,10/12/1974,ITA,Lamezia Terme,ITA,Copra Elior Piacenza,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LAT-MAU-74
LAT-NIC-83,Lattanzi,Niccoḷ,196,19/02/1983,ITA,Spoleto,ITA,Sir Safety Perugia,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LAT-NIC-83
LAT-PIE-94,Latorre,Pietro Luca,183,14/09/1994,ITA,Manduria,ITA,Materdominivolley.it Castellana Grotte,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LAT-PIE-94
LAV-ANT-94,Lavia,Antonio,188,21/12/1994,ITA,Cariati,ITA,Tonno Callipo Vibo Valentia,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LAV-ANT-94
LAV-ANT-99,Lavanga,Antonio Jun,198,10/04/1999,ITA,Potenza,ITA,Goldenplast Potenza Picena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LAV-ANT-99
LAV-DAN-99,Lavia,Daniele,195,04/11/1999,ITA,Cariati,ITA,Materdominivolley.It Castellana Grotte,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LAV-DAN-99
LAV-LOR-97,Lavia,Lorenzo,NULL,16/09/1997,ITA,Rossano,ITA,Caffè Aiello Corigliano,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LAV-LOR-97
LAW-BRA-89,Lawson Colgate,Bradley,NULL,02/08/1989,USA,Honolulu (HAWAII),USA,Conad Reggio Emilia,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LAW-BRA-89
LAZ-ENR-95,Lazzaretto,Enrico,200,11/03/1995,ITA,Padova,ITA,Aurispa Alessano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LAZ-ENR-95
LAZ-GAE-89,Gaetano,Lazzaro,190,03/06/1989,ITA,Nola,ITA,Coserplast Matera,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LAZ-GAE-89
LAZ-NIC-00,Lazzari,Nicola,197,19/07/2000,ITA,Brescia,ITA,Centrale del Latte McDonald's Brescia,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LAZ-NIC-00
LEB-MAR-80,Lebl,Martin,201,12/04/1980,CZE,Praga,CZE,M. Roma Volley,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LEB-MAR-80
LEC-FRA-93,Lecat,Francois,200,19/04/1993,BEL,Bruxelles,BEL,Tonno Callipo Calabria Vibo Valentia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LEC-FRA-93
LEG-NIC-92,Le Goff,Nicolas,206,15/02/1992,FRA,Parigi,FRA,Taiwan Excellence Latina,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LEG-NIC-92
LEH-JUK-82,Lehtonen,Jukka,197,22/02/1982,FIN,Rantalsalmi,FIN,Gherardi SVI Città Di Castello,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LEH-JUK-82
LEI-MAI-92,Leite Costa,Maicon Josè,204,06/05/1992,BRA,NULL,BRA,Exprivia Molfetta,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LEI-MAI-92
LEM-LUC-94,Lemanski Salim,Lucas,183,17/09/1994,BRA,Belem do Parà,BRA,Aurispa Alessano,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LEM-LUC-94
LEN-DAV-95,Lensi,David,175,10/11/1995,ITA,Città di Castello,ITA,Altotevere Città di Castello - Sansepolcro,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LEN-DAV-95
LEO-FRA-01,Leoni,Francesco,192,13/01/2001,ITA,Lavagna,ITA,Diatec Trentino,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LEO-FRA-01
LEO-GIA-95,Leoni,Giacomo,192,09/10/1995,ITA,Genova,ITA,Acqua Fonteviva Massa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LEO-GIA-95
LEO-LUC-89,Leoni,Luca,192,16/09/1989,ITA,Loreto,ITA,Pallavolo Loreto,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LEO-LUC-89
LEO-MIC-93,Leone,Michele,185,20/06/1993,ITA,Sorrento,ITA,Geosat Geovertical Lagonegro,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LEO-MIC-93
LEO-NIC-88,Leonardi,Nicola,202,09/04/1988,ITA,Trento,ITA,Tonazzo Padova,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LEO-NIC-88
LER-KEV-89,Le Roux,Kevin,209,11/05/1989,FRA,Champigny-sur-Marne (Val-de-Marne),FRA,Azimut Modena,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LER-KEV-89
LIB-ANT-81,Libraro,Antonio,193,18/01/1981,ITA,Napoli,ITA,Sidigas Atripalda,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LIB-ANT-81
LIB-ENR-83,Libraro,Enrico,194,15/04/1983,ITA,Napoli,ITA,Sigma Aversa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LIB-ENR-83
LIN-JAC-97,Link,Jacob,197,27/06/1997,SWE,Lund (swe),SWE,Gioiella Micromilk Gioia del Colle,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LIN-JAC-97
LIP-BAR-96,Lipinski,Bartlomiej,201,16/11/1996,POL,Makov Mazowiecki,ITA,Aurispa Alessano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LIP-BAR-96
LIP-MAR-87,Lipparini,Marco,194,02/02/1987,ITA,Umbertide,ITA,Ceramica Globo Civita Castellana,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LIP-MAR-87
LIS-KIR-96,Listratov,Kirill,198,22/02/1996,RUS,Mosca,ITA,Sieco Service Ortona,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LIS-KIR-96
LIZ-MIL-91,Lizala,Milan,194,20/01/1991,SVK,Malacky,SVK,NGM Mobile Santa Croce,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LIZ-MIL-91
LOB-MAR-90,Lo Bianco,Marco,191,15/09/1990,ITA,Cosenza,ITA,Domar Matera,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LOB-MAR-90
LOG-GIA-98,Loglisci,Gianluca,195,11/09/1998,ITA,Mantova,ITA,Aurispa Alessano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LOG-GIA-98
LOG-MAR-75,Loglisci,Marco,196,05/12/1975,ITA,Parma,ITA,Sidigas Atripalda,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LOG-MAR-75
LOL-DAV-91,Lollato,Davide,173,24/01/1991,ITA,Bassano del Grappa,ITA,Sol Lucernari Montecchio Maggiore,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LOL-DAV-91
LOM-ANN-97,Lombardi,Annino,175,11/04/1997,ITA,NULL,ITA,Sidigas HS Avellino,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LOM-ANN-97
LON-AND-84,Longo,Andrea,196,05/03/1984,ITA,Fossano,ITA,BAM Mondov́,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LON-AND-84
LON-GIU-98,Longo,Giuseppe,181,28/07/1998,ITA,Putignano,ITA,Caloni Agnelli Bergamo,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LON-GIU-98
LOS-FAB-98,Losco,Fabio,190,21/06/1998,ITA,Solofra,ITA,Ceramica Scarabeo Gcf Roma,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LOS-FAB-98
LUB-DRA-93,Luburic,Drazen,202,02/11/1993,SRB,Novi Sad,SRB,LPR Piacenza,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LUB-DRA-93
LUC-MAR-96,Lucarelli,Marco,190,19/12/1996,ITA,Sora,ITA,Bioś Indexa Sora,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LUC-MAR-96
LUG-LEO-98,Lugli,Leonardo,200,31/12/1998,ITA,Mantova,ITA,Aurispa Alessano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LUG-LEO-98
LUP-ORE-83,Luppi,Oreste,199,22/04/1983,ITA,Guastalla,ITA,Gioiella Micromilk Gioia del Colle,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LUP-ORE-83
LUS-MAT-02,Lusetti,Matteo,NULL,08/08/2002,ITA,Modena,ITA,Azimut Modena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LUS-MAT-02
LYN-JUL-90,Lyneel,Julien,192,15/04/1990,FRA,Montpellier,FRA,Bunge Ravenna,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=LYN-JUL-90
MAA-STE-94,Maar,Stephen,202,06/12/1994,CAN,Scarborough,CAN,Calzedonia Verona,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAA-STE-94
MAC-FIL-99,Maccabruni,Filippo,196,04/08/1999,ITA,Segrate,ITA,Vbc Mondov́,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAC-FIL-99
MAC-GRA-96,Maccarone,Graziano,200,26/08/1996,ITA,Vibo Valentia,ITA,Goldenplast Potenza Picena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAC-GRA-96
MAE-WIL-81,Maestrelli,William,198,09/05/1981,ITA,Brescia,ITA,Centrale McDonald's Brescia,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAE-WIL-81
MAF-FIL-98,Maffeis,Filippo,195,02/10/1998,ITA,Bergamo,ITA,Caloni Agnelli Bergamo,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAF-FIL-98
MAG-ALB-96,Magalini,Alberto,NULL,23/08/1996,ITA,NULL,ITA,Calzedonia Verona,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAG-ALB-96
MAI-DOM-90,Maiorana,Domenico,187,09/10/1990,ITA,Praia a Mare,ITA,Geosat Geovertical Lagonegro,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAI-DOM-90
MAJ-MLA-81,Majdak,Mladen,201,04/07/1981,SRB,Novi Pazar,SRB,Emma Villas Siena,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAJ-MLA-81
MAN-AND-98,Mancini,Andrea,198,22/04/1998,ITA,Roma,ITA,Ceramica Scarabeo Gcf Roma,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAN-AND-98
MAN-DAV-79,Manassero,Davide,197,20/10/1979,ITA,Cuneo,ITA,VBC Mondov́,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAN-DAV-79
MAN-LOR-79,Manià,Loris,190,27/01/1979,ITA,Gorizia,ITA,Wixo LPR Piacenza,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAN-LOR-79
MAN-MAR-99,Manginelli,Mario,185,04/09/1999,ITA,Locorotondo,ITA,Materdominivolley.It Castellana Grotte,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAN-MAR-99
MAN-MOH-95,Manavinezhad,Mohammadjavad,200,27/11/1995,IRI,Ishafan,IRI,Calzedonia Verona,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAN-MOH-95
MAN-NIC-99,Mancin,Nicoḷ,190,06/07/1999,ITA,Valdagno,ITA,Sol Lucernari Montecchio Maggiore,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAN-NIC-99
MAN-TOM-92,Maniero,Tomislav,201,20/08/1992,ITA,Padova,ITA,Tonazzo Padova,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAN-TOM-92
MAR-ALB-98,Marra,Alberto,206,18/11/1998,ITA,Gallipoli,ITA,Azimut Modena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-ALB-98
MAR-ALE-97,Marta,Alessandro,187,10/09/1997,ITA,Perugia,ITA,Monini Spoleto,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-ALE-97
MAR-AND-90,Marchisio,Andrea,186,06/11/1990,ITA,Cuneo,ITA,Cucine Lube Civitanova,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-AND-90
MAR-DAV-84,Marra,Davide,180,12/03/1984,ITA,Praia a Mare,ITA,Tonno Callipo Calabria Vibo Valentia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-DAV-84
MAR-EMA-98,Marra,Emanuele Maria,186,14/08/1998,ITA,Solofra,ITA,Sigma Aversa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-EMA-98
MAR-FED-90,Marretta,Federico,189,09/08/1990,ITA,Castelvetrano,ITA,Calzedonia Verona,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-FED-90
MAR-FED-94,Marrazzo,Federico,190,12/09/1994,ITA,Roma,ITA,Bioś Indexa Sora,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-FED-94
MAR-GAB-88,Maruotti,Gabriele,194,25/03/1988,ITA,Fiumicino,ITA,Taiwan Excellence Latina,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-GAB-88
MAR-GIU-95,Mariella,Giulio,198,02/08/1995,ITA,Foggia,ITA,Pag Taviano,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-GIU-95
MAR-GOR-81,Maric,Goran,204,02/11/1981,SRB,Novi Sad,SRB,Emma Villas Siena,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-GOR-81
MAR-LEO-79,Marshall,Leonel,196,25/09/1979,CUB,L'Avana,ITA,Wixo LPR Piacenza,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-LEO-79
MAR-LOR-01,Maretti,Lorenzo,185,22/01/2001,ITA,Ravenna,ITA,Bunge Ravenna,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-LOR-01
MAR-LUC-94,Marzo,Luca,190,15/01/1994,ITA,Ravenna,ITA,Aurispa Alessano,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-LUC-94
MAR-MAN-89,Marchiani,Manuele,185,05/04/1989,ITA,Loreto,ITA,Gioiella Micromilk Gioia del Colle,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-MAN-89
MAR-MAR-76,Marolda,Mario,188,05/12/1976,ITA,Salerno,ITA,Sidigas Atripalda,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-MAR-76
MAR-MAR-85,Marzola,Marco,197,11/08/1985,ITA,Cesena,ITA,Globo Banca Popolare del Frusinate Sora,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-MAR-85
MAR-MAT-87,Martino,Matteo,198,28/01/1987,ITA,Alessandria,ITA,Cucine Lube Banca Marche Macerata,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-MAT-87
MAR-MIC-92,Marinelli,Michele,194,15/04/1992,ITA,Velletri,ITA,Goldenplast Potenza Picena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-MIC-92
MAR-NIC-87,Marechal,Nicolas,198,04/03/1987,FRA,Sainte-Catherine,FRA,Bunge Ravenna,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-NIC-87
MAR-PIE-98,Margutti,Pietro,191,20/04/1998,ITA,Ravenna,ITA,Centrale Del Latte McDonald'S Brescia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-PIE-98
MAR-ROM-91,Mariano,Romolo,190,18/12/1991,ITA,Bergamo,ITA,Monini Spoleto,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-ROM-91
MAR-SEB-96,Marsili,Sebastiano,181,08/12/1996,ITA,Treviso,ITA,Materdominivolley.It Castellana Grotte,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-SEB-96
MAR-SIM-78,Marini,Simone,183,17/07/1978,ITA,Umbertide,ITA,Gherardi SVI Città Di Castello,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-SIM-78
MAR-SIM-97,Marcovecchio,Simone,200,18/07/1997,ITA,Campobasso,ITA,GoldenPlast Potenza Picena,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-SIM-97
MAR-STE-97,Marchini,Stefano,180,14/01/1997,ITA,Lugo,ITA,Bunge Ravenna,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAR-STE-97
MAS-AND-71,Masini,Andrea,184,03/02/1971,ITA,Arezzo,ITA,Acqua Fonteviva Massa,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAS-AND-71
MAS-JAC-88,Massari,Jacopo,185,02/06/1988,ITA,Parma,ITA,Tonno Callipo Calabria Vibo Valentia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAS-JAC-88
MAS-LUI-75,Mastrangelo,Luigi,202,17/08/1975,ITA,Mottola,ITA,Bre Lannutti Cuneo,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAS-LUI-75
MAT-AND-93,Mattei,Andrea,202,23/07/1993,ITA,Marino,ITA,Bioś Indexa Sora,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAT-AND-93
MAT-FRA-75,Mattioli,Francesco,194,06/10/1975,ITA,Firenze,ITA,Altotevere San Giustino,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAT-FRA-75
MAT-GIO-83,Mattera,Giordano,200,29/08/1983,ITA,Civitavecchia,ITA,Revivre Milano,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAT-GIO-83
MAT-JOS-76,Matheus,Josè,193,11/04/1976,VEN,Caracas,ITA,Coserplast Matera,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAT-JOS-76
MAT-MAT-89,Matricardi,Mattia,185,31/01/1989,ITA,Chieti,ITA,Sieco Service Ortona,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAT-MAT-89
MAU-PIE-95,Mauti,Pierpaolo,190,01/03/1995,ITA,Sora,ITA,Bioś Indexa Sora,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAU-PIE-95
MAZ-CAR-80,Mazza,Carmelo,185,10/10/1980,ITA,Catania,ITA,Aurispa Alessano,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAZ-CAR-80
MAZ-DAN-92,Mazzone,Daniele,207,04/06/1992,ITA,Chieri,ITA,Azimut Modena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAZ-DAN-92
MAZ-FED-96,Mazza,Federico,200,08/03/1996,ITA,Milano,ITA,Gi Group Monza,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAZ-FED-96
MAZ-FIL-95,Mazzotti,Filippo,181,13/09/1995,ITA,Ravenna,ITA,CMC Ravenna,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAZ-FIL-95
MAZ-PAO-96,Mazzone,Paolo,200,25/06/1996,ITA,Chieri,ITA,Kemas Lamipel Santa Croce,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAZ-PAO-96
MAZ-RIC-96,Mazzon,Riccardo,199,31/01/1996,ITA,Cittadella,ITA,Centrale Del Latte McDonald'S Brescia,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAZ-RIC-96
MAZ-TIZ-95,Mazzone,Tiziano,199,22/07/1995,ITA,Roma,ITA,Bunge Ravenna,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MAZ-TIZ-95
MCK-RIL-88,Mc Kibbin,Riley,190,09/09/1988,USA,Honolulu - Isole Hawaii,USA,CMC Ravenna,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MCK-RIL-88
ME2-MIC-90,Menardo,Michael,191,23/06/1990,ITA,Cuneo,ITA,Vbc Mondov́,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=ME2-MIC-90
MED-LUK-93,Medic,Luka,192,04/08/1993,SRB,Subotica,SRB,Tonno Callipo Calabria Vibo Valentia,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MED-LUK-93
MEL-ALI-93,Melo,Alisson Do Monte Martins,203,13/03/1993,BRA,Tres Coracoes,BRA,Emma Villas Siena,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MEL-ALI-93
MEN-DAN-87,Mengozzi,Daniele,194,18/04/1987,ITA,Forĺ,ITA,Emma Villas Siena,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MEN-DAN-87
MEN-JAC-98,Meneghello,Jacopo,NULL,06/10/1998,ITA,Carate Brianza,ITA,Vero Volley Monza,2014,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MEN-JAC-98
MEN-JEF-88,Menzel,Jeffrey,199,31/10/1988,USA,Santa Barbara (California),USA,BCC-NEP Castellana Grotte,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MEN-JEF-88
MEN-MIC-90,Menicali,Michael,203,08/03/1990,ITA,Moncalieri,ITA,Sieco Service Ortona,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MEN-MIC-90
MEN-STE-85,Mengozzi,Stefano,205,06/05/1985,ITA,Ravenna,ITA,Calzedonia Verona,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MEN-STE-85
MER-MAR-83,Mercorio,Mario,191,28/10/1983,ITA,Caserta,ITA,Vbc Mondov́,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MER-MAR-83
MES-DOM-76,Meszaros,Domotor,199,26/10/1976,HUN,Budapest,HUN,Carige Genova,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MES-DOM-76
MIC-PET-90,Michalovic,Peter,202,26/05/1990,SVK,Malacky,SVK,Tonno Callipo Calabria Vibo Valentia,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MIC-PET-90
MIG-STE-90,Mignolo,Stefano,180,22/10/1990,ROM,Rosioli De Vede,ITA,Tonno Callipo Vibo Valentia,2011,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MIG-STE-90
MIG-TOM-00,Migliorin,Tommaso,192,27/03/2000,ITA,Vicenza,ITA,Sol Lucernari Montecchio Maggiore,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MIG-TOM-00
MIL-DAN-84,Milushev,Danail,200,02/03/1984,BUL,Varna,BUL,Geosat Geovertical Lagonegro,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MIL-DAN-84
MIL-IVA-79,Miljkovic,Ivan,206,13/09/1979,SRB,Nis,ITA,Cucine Lube Banca Marche Civitanova,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MIL-IVA-79
MIL-SEB-95,Milan,Sebastiano,203,06/04/1995,ITA,Treviso,ITA,Cucine Lube Civitanova,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MIL-SEB-95
MIN-MAT-81,Minnoni,Mattia ,191,24/03/1981,ITA,Montegiorgio,ITA,Videx Grottazzolina,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MIN-MAT-81
MIO-NIC-93,Miola,Nicolas,194,07/12/1993,ITA,Torino,ITA,VBC Mondov́,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MIO-NIC-93
MIR-COS-96,Mirenda,Costantino,180,18/05/1996,ITA,Patti,ITA,Elettrosud Brolo,2013,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MIR-COS-96
MIS-AND-94,Miselli,Andrea,193,08/12/1994,ITA,Reggio nell'Emilia,ITA,Conad Reggio Emilia,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MIS-AND-94
MIS-EMA-82,Miscio,Emanuele,186,16/06/1982,ITA,Arezzo,ITA,Volley Potentino Potenza Picena,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MIS-EMA-82
MIS-MIR-88,Miscione,Mirko,200,21/05/1988,ITA,Vasto,ITA,Kemas Lamipel Santa Croce,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MIS-MIR-88
MIS-RAD-95,Miskevich,Radzivon,196,22/04/1995,BLR,NULL,BLR,Bioś Indexa Sora,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MIS-RAD-95
MIT-MIH-90,Mitic,Mihajlo,201,19/09/1990,SRB,Veliko Gradiste,SRB,Sir Safety Conad Perugia,2016,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MIT-MIH-90
MOC-ERI-92,Mochalski,Eric,200,31/07/1992,USA,Manhattan Beach (california),USA,Maury's Italiana Assicurazioni Tuscania,2017,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOC-ERI-92
MOL-FAB-90,Molteni,Fabio,195,23/06/1990,ITA,Como,ITA,Cassa Rurale Cantù,2015,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOL-FAB-90
MOL-MAR-76,Molteni,Marco,196,03/09/1976,ITA,Brescia,ITA,Casa Modena,2012,http://ww2.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=MOL-MAR-76
